"","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C"
"retinol..Vitamin.A.","0.0117072732395346","6.00359429657766e-05","2.27669008774866e-05","0.0100102360931893","0.00938240492951919","0.0179308914063753","0.000188585126399442","0.000106167300655496","0.0147490666432767","0.0272632194632924","0.109631047187083","0.14578705222391","Inf","Inf","0.0946765230762441","C: AGE","OK_sd","OK_sd","AD","C: CENTER_C"
"serine","8.50953376896317e-08","0.290169041485918","0.97406553680343","0.704241516394921","0.281107095176841","2.47799084216374e-07","0.367312863149618","0.982025953523221","0.726734401329207","0.412391706113485","-0.232921711482969","-0.0386220610408076","Inf","Inf","-0.039354862648382","OK_nc","NS","NS","NS","NS"
"serotonin","0.0118284684944325","0.000135633735464855","0.721266396733466","9.75172163852532e-23","0.877824620399059","0.018096089906364","0.000396670213417692","0.786151405917521","1.52104439810102e-21","0.912923210468024","-0.109472827683893","-0.138712621377006","Inf","Inf","0.00561516087144049","C: AGE","OK_sd","NS","OK_sd","NS"
"taurine","0.0015215070858315","0.434150745701758","0.00683639305882159","0.00117699605640497","0.761118996780035","0.00264026229600171","0.519984608929644","0.0168672461469471","0.00204767134428403","0.836984180413701","-0.137884529899719","-0.0285622612207828","Inf","Inf","-0.0111042953591545","OK_sd","NS","OK_sd","OK_sd","NS"
"myristate..14.0.","0.0146827647427842","0.00328510240297917","9.26765869627932e-08","0.00300547519041725","0.733501216230438","0.0218710337606566","0.00720175114837275","6.61905939518475e-07","0.00487267602556297","0.817880978163274","0.10612008106866","0.107070320480067","Inf","Inf","0.0124359381389883","C: AGE","OK_sd","OK_sd","OK_sd","NS"
"urea","0.0115411712444649","9.81725147795774e-21","0.000380869968756404","0.230724423687513","0.221592094294198","0.0176964625748461","6.34381440742317e-19","0.00128567300398617","0.256423458594558","0.344444985059825","0.109849540786728","0.331403734572163","Inf","Inf","0.0446249258920262","C: AGE","OK_sd","OK_sd","NS","NS"
"uridine","0.0442017013400537","0.229011578324244","0.392444950468094","0.467240819285401","0.62010903717783","0.0605264467391048","0.301132472660852","0.50240358281623","0.494629497185259","0.732365503438046","-0.0875104537886037","-0.0439174652621806","Inf","Inf","-0.0181048025026728","OK_nc","NS","NS","NS","NS"
"X2..deoxyuridine","0.153452484811138","0.000115877381257803","0.0340166410957108","8.19696895476063e-05","0.0415121174234914","0.191216732680178","0.000342583020407056","0.0656622787580079","0.000169827943520794","0.0943583640597619","-0.0620823193472315","-0.140105191237511","Inf","Inf","-0.0743527830636902","NS","OK_sd","OK_sd","OK_sd","C: AGE"
"trans.urocanate","2.90198412833876e-08","0.552128278898239","0.0350969081128698","4.03994156242815e-08","0.000159160504885204","8.84942126327123e-08","0.632802427757525","0.0675553252612259","1.35029573896921e-07","0.000860481295335544","-0.241239536793569","-0.021715449124067","Inf","Inf","-0.137284186296098","OK_sd","NS","C: Status, DOSAGE_DPPIV_C","OK_sd","C: Status"
"glutamate","1.59350756236751e-48","5.61727926276738e-05","4.0556516823284e-09","9.03949510900871e-08","2.71551484175699e-10","9.82904437333048e-47","0.000178099251391947","3.33546626237554e-08","2.8593461218939e-07","8.18878586725385e-09","0.636592403956994","0.146350149499778","Inf","Inf","0.227605299576787","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"glutamine","4.60193369538236e-12","0.350116197184272","0.337921701051185","0.293243736526611","0.0242215021002257","2.0474832867652e-11","0.432309080599688","0.450451619181197","0.320603544830753","0.0600888086837409","-0.300820481137975","0.0341195839559365","Inf","Inf","-0.0821779129541801","OK_sd","NS","NS","NS","C: Status"
"threonine","0.019691573795801","0.000266247149829184","0.187703547449728","0.00196869153612757","0.119741378205573","0.0287327587536581","0.000731371219267616","0.274772075392967","0.00331690054626137","0.213520433935561","-0.101426235807334","-0.132592793324419","Inf","Inf","-0.0567850546746182","C: AGE","OK_sd","NS","OK_sd","NS"
"tryptophan","0.196792814503555","0.000192519814210124","2.25541344679589e-08","6.94473447731124e-11","0.729156190623419","0.239719792891673","0.000547692637071568","1.6909370427083e-07","3.37777945724421e-10","0.814840419827094","0.056137786584493","-0.135566667965021","Inf","Inf","-0.0126469061053109","NS","OK_sd","OK_sd","OK_sd","NS"
"valine","1.07037730488041e-40","0.148255144666243","1.27596533564987e-15","2.49623774503084e-23","3.28197318645032e-07","3.54268781151882e-39","0.207832883586872","2.27826968483799e-14","4.08119833735765e-22","3.71955209920132e-06","0.580884070309734","0.0527711104401765","Inf","Inf","0.184913981366168","OK_sd","NS","OK_sd","OK_sd","C: Status"
"glucose","3.19113317563312e-84","1.22731728707785e-05","6.27708943957808e-06","2.7514065206938e-18","5.76805977955329e-16","4.33036771933414e-81","4.46506584065588e-05","3.32734780058885e-05","3.11138220715124e-17","7.82725712085382e-14","0.845622970458158","0.158707485591228","Inf","Inf","0.289308533160665","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"alpha.ketobutyrate","3.14517237183059e-24","0.469001300300047","0.0742922615177114","4.52445076682757e-24","0.0466509122671487","3.58655370468413e-23","0.551254424613912","0.126492595833795","7.7717464437785e-23","0.102270255164008","0.440000904111447","0.0264447640236065","Inf","Inf","0.0725730327065159","OK_sd","NS","NS","OK_sd","NS"
"adenosine","8.32634104261876e-07","0.102061341628085","0.64055797439281","1.3654131183031e-11","0.180329365690772","2.14806935262997e-06","0.151694677534842","0.719991782963987","7.04511635565514e-11","0.294827649689612","0.204864119583807","-0.0596663080095844","Inf","Inf","0.048907468999718","OK_sd","NS","NS","OK_sd","NS"
"betaine","0.00167620758174452","0.19004092108346","7.65820020674891e-13","0.365799202022143","0.0209022213199631","0.00289391054507292","0.254827598725549","1.01884094907434e-11","0.393959934241308","0.0530174099648411","-0.136656445184476","0.0478397069903168","Inf","Inf","-0.0842181897181366","OK_sd","NS","OK_sd","NS","C: Status"
"cysteine","6.00351991728407e-07","0.161176522542891","0.000121177789205449","0.04457464681146","0.014520692689224","1.57577882548443e-06","0.221373017298282","0.000472523735493662","0.0569029122513182","0.0389418576665552","0.217054555591553","0.0511454308540586","Inf","Inf","0.0890986963068689","OK_sd","NS","OK_sd","C: Status, DOSAGE_DPPIV_C","C: Status"
"mannose","6.52633343918157e-68","0.00265875762659114","1.3136245119511e-05","2.04050639946708e-10","1.10433742529162e-10","9.84026052996599e-66","0.00592435812690341","6.45865385042622e-05","9.13850555800934e-10","3.99940135201688e-09","0.757261145057147","0.109421629597878","Inf","Inf","0.232434671612012","OK_sd","C: Status","OK_sd","C: Status","C: Status"
"dimethylglycine","5.2447550292888e-05","0.000128546737823235","5.64881656975974e-10","0.267636639667915","0.509365422891851","0.000111728925820171","0.000376755773706544","5.59521466070363e-09","0.294791331192663","0.642190764041458","0.175887347713728","0.139188803509394","Inf","Inf","0.0240979756238134","OK_sd","OK_sd","OK_sd","NS","NS"
"alanine","4.83756071308714e-30","0.0134345923328318","0.0256112763477984","1.4237374286425e-12","7.93231980791702e-07","8.30958213627753e-29","0.0254975409729408","0.0514881511169815","8.36368697258819e-12","8.03295371592791e-06","0.495204442200909","0.090112329084055","Inf","Inf","0.178878351025949","OK_sd","C: Status","C: Status, AGE, DOSAGE_DPPIV_C","OK_sd","C: Status"
"tyrosine","2.61135650446837e-13","0.0547474008518513","0.0130144110396157","6.02096171348586e-07","0.611540439705072","1.32224282707596e-12","0.0879197904804286","0.0286697334103223","1.72372258337559e-06","0.725402427167642","0.318028735675484","0.0700775668026217","Inf","Inf","0.018549589074246","OK_sd","C: Status","C: Status","OK_sd","NS"
"pseudouridine","0.861362418281124","6.68798650826888e-09","0.810565721928368","0.0383501547723413","0.988893004992392","0.880126643726591","4.82744558070259e-08","0.862696223260232","0.0496490499062895","0.990759042289886","0.00760207041521316","0.209451038887382","Inf","Inf","0.000508492611956237","NS","OK_sd","NS","OK_sd","NS"
"pyruvate","5.89585984624665e-45","0.364684816835407","0.043054097936265","6.03118386406708e-21","5.43114762538917e-06","2.6668939371189e-43","0.447852756964387","0.0801432248278623","8.70671968461599e-20","4.36098658441012e-05","0.611819750314555","0.0331017256665177","Inf","Inf","0.164963831329419","OK_sd","NS","C: Status, CENTER_C, DOSAGE_DPPIV_C","OK_sd","C: Status"
"uracil","0.212933605674574","0.775248030570744","0.0396635053313983","0.117000859701231","0.591896570492142","0.257531999019962","0.829008335291174","0.0747546899093159","0.138181171988312","0.710171216762013","-0.0541713441876935","0.0104288013933441","Inf","Inf","0.0195798764304881","NS","NS","OK_nc","NS","NS"
"xylose","5.5471694497125e-05","1.45803211867013e-05","0.236276517279266","0.0603616177422468","0.00615336535524827","0.000117986033593415","5.22044745391919e-05","0.334683960279713","0.0751474452075495","0.0191516440070457","0.170975008852758","0.157354774093338","Inf","Inf","0.0998155649910354","OK_sd","OK_sd","NS","C: Status, DOSAGE_DPPIV_C","C: Status"
"cytidine","0.2744294456439","0.0600730204403877","0.148426220128213","7.18221991601439e-06","0.375713872147513","0.323545402031948","0.0950105929342729","0.225800875239893","1.72195625901617e-05","0.508826072359457","0.0473679055504909","0.0685992585479011","Inf","Inf","0.0323479334752388","NS","C: CENTER_C","NS","OK_sd","NS"
"arabinose","2.3042864871293e-07","0.00610758423609466","0.0124225330946228","0.0133417382763245","0.00412808605560403","6.34263035098268e-07","0.012557563346031","0.0276804226755389","0.0191787487722164","0.0141103596409437","0.222049771335147","0.0999045276839858","Inf","Inf","0.104480078253357","OK_sd","OK_sd","C: Status","C: Status","C: Status"
"cotinine","0.00372619288857373","0.150921382816149","0.278142202020645","0.629360429914762","0.579114450439946","0.00614391707143931","0.210916906778078","0.383912315142881","0.656450502224698","0.704440288551633","0.0921816962637594","-0.0524270989726484","Inf","Inf","0.0202586754235365","OK_nc","NS","NS","NS","NS"
"caffeine","0.745815037776434","0.0016106362670321","0.876180460431287","1.55299720389222e-07","0.52119900215202","0.782466305416284","0.00378137268920859","0.909699223263394","4.735769001532e-07","0.653062830951331","-0.0141041385701478","0.114823984431192","Inf","Inf","-0.0234287979924947","NS","OK_sd","NS","OK_sd","NS"
"fructose","2.74665564137581e-22","0.00517026831644337","0.000129065913131891","1.50781880971651e-06","4.43439173406998e-10","2.66229407524784e-21","0.0108105610252907","0.000493358997521058","4.01986272059982e-06","1.22805501696591e-08","0.422242648443798","0.101872071608872","Inf","Inf","0.22492650315751","OK_sd","C: Status","OK_sd","C: Status","OK_sd"
"adenine","0.0428679983759109","0.495053629807809","0.779641673431011","2.64225574557744e-14","0.802648844020636","0.0588188814925289","0.57664186751004","0.83514075533924","1.91740162927732e-13","0.856284969603776","0.0880679891807997","0.024918257958097","Inf","Inf","-0.00912865790884137","C: CENTER_C","NS","NS","OK_sd","NS"
"cytosine","0.592309934900329","3.58083248996874e-08","0.00968938974928031","8.96606758077949e-11","0.0114890105978895","0.642497667194042","2.24962485596647e-07","0.0226698308444369","4.26910656390097e-10","0.0323456169737262","0.0231979928725881","0.199255607463784","Inf","Inf","0.0921242611036931","NS","OK_sd","C: AGE","OK_sd","C: AGE, CENTER_C"
"caprate..10.0.","3.56704783230179e-09","0.583017891432454","0.000857565900428525","2.18371116135553e-05","0.00202731999149462","1.18639311481214e-08","0.662040866143981","0.00263167659999669","4.93882674326576e-05","0.00779340857920169","-0.256714911058036","0.0200506508233074","Inf","Inf","-0.112372447946966","OK_sd","NS","OK_sd","OK_sd","C: Status"
"margarate..17.0.","5.3029586377247e-11","2.4799768371272e-05","0.0632492057364656","0.0040072249119345","0.000161036901471418","2.14170085458108e-10","8.35069123568639e-05","0.111007299626082","0.00637491700526977","0.000864956379447724","0.285375243921734","0.153111284855356","Inf","Inf","0.137178976033247","OK_sd","OK_sd","NS","C: Status","C: Status"
"nonadecanoate..19.0.","0.403085009167226","0.00167917342712192","0.234155566893605","0.747027265165815","0.0463402370449701","0.458112527169117","0.00389624555305575","0.332373540036215","0.766804840264759","0.101918479205874","-0.0363678829477047","0.114383413471185","Inf","Inf","0.0726758184279693","NS","OK_nc","NS","NS","NS"
"arachidate..20.0.","3.17847782696268e-08","0.0941954295865911","0.0682923439299659","1.0288382388656e-05","0.254373065100702","9.6062236329362e-08","0.142025775498893","0.117754397348111","2.407126707139e-05","0.379323350924893","-0.240546384684352","0.0610770878211978","Inf","Inf","0.0416151497170713","OK_sd","NS","NS","OK_sd","NS"
"maltose","1.27595258536826e-12","0.0041597823748214","0.011290926858148","1.42014425634927e-14","0.00339219033840326","6.01204048036363e-12","0.00896003917878196","0.0256458041766609","1.04463217295865e-13","0.0121444671415935","0.308588305318436","0.104392381396624","Inf","Inf","0.10670983956668","OK_sd","OK_sd","C: Status","OK_sd","C: Status"
"asparagine","1.16584430046102e-18","0.049266533120097","0.00882386456874559","0.203110915417095","0.253005171667617","8.74061168909176e-18","0.0802577256230152","0.0209335388457828","0.227786373736362","0.377958244864487","-0.383471335900005","-0.0717297159789142","Inf","Inf","-0.0417351206403515","OK_sd","C: Status, GENDER","OK_sd","NS","NS"
"N.stearoyl.sphinganine..d18.0.18.0..","2.78149191032108e-34","4.73032178116707e-05","0.85813612326897","2.35075566158308e-05","1.65068478708523e-05","6.7322656373814e-33","0.000151750511986849","0.896141617845831","5.28141627941762e-05","0.000122403238036866","0.530856570253227","0.147795700435616","Inf","Inf","0.156373222041275","OK_sd","OK_sd","NS","OK_sd","C: Status"
"dihydroorotate","0.0126002093204945","0.0865477390584449","0.0494631534331154","2.18401936160177e-10","0.182322746806199","0.0189754808458204","0.130931194985852","0.0898547512834506","9.74906011083422e-10","0.29701316616568","0.108500907878578","0.0625422196882538","Inf","Inf","0.0486848959193557","C: CENTER_C","NS","C: Status","OK_sd","NS"
"caproate..6.0.","0.0298287247897773","0.294202147321508","0.304479589264972","0.145532220640117","0.0532231233206552","0.0421641453538831","0.371724687071961","0.414006816265097","0.169081526890958","0.114823177020873","0.0938995080126877","-0.0383008681954691","Inf","Inf","0.0705226570833627","OK_nc","NS","NS","NS","NS"
"caprylate..8.0.","0.0293046938814791","0.996898534622103","0.917224779819941","0.00392628362782296","0.963910181465352","0.0415532597671549","0.996898534622103","0.941508340556475","0.00626819633288912","0.974684140274577","-0.0947810166733219","0.00014198488058621","Inf","Inf","0.00165274801051922","C: CENTER_C","NS","NS","OK_sd","NS"
"sucrose","0.00159781560780417","1.89436545874912e-06","0.793881660214395","0.971159476595771","0.285352808154357","0.00276208379591116","8.18679594752406e-06","0.848265679457428","0.978355184741371","0.416273899814319","0.130885200449042","0.172718987411237","Inf","Inf","0.0390095756675898","OK_sd","OK_sd","NS","NS","NS"
"pentadecanoate..15.0.","0.00678393787365439","4.2103342478606e-05","0.000186774874256454","0.65322424947817","0.218063208561037","0.0106919903537155","0.000136033894627306","0.000688732348820675","0.678733006540488","0.340128475881986","0.117737913160096","0.148767654699684","Inf","Inf","0.044967360751002","C: AGE","OK_sd","OK_sd","NS","NS"
"trans.4.hydroxyproline","1.69173107806365e-07","0.0534717238728235","3.71531954344751e-09","0.102588004794346","0.738705972272665","4.78266473527576e-07","0.0861771131774601","3.09306050334863e-08","0.122222934596951","0.818973859782685","0.227459371491859","0.0704493467455433","Inf","Inf","0.0121837701713923","OK_sd","C: Status, GENDER","OK_sd","NS","NS"
"allantoin","3.87314581695521e-18","0.0470632777474269","2.46760234225989e-11","2.61502619683033e-20","0.324106202177494","2.75175857256975e-17","0.0775059076495854","2.76738543673279e-10","3.62101076438648e-19","0.457660891108074","0.377579542971664","0.0724374874815495","Inf","Inf","0.036005956542708","OK_sd","C: Status, GENDER","OK_sd","OK_sd","NS"
