"","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C"
"X1.palmitoyl.2.oleoyl.GPE..16.0.18.1.","4.01878385411041e-27","3.38619529670835e-07","5.80158477662535e-26","3.79757604763077e-06","0.469045484340036","0.184703547335527","OK_sd","C: Status"
"X1.palmitoyl.2.linoleoyl.GPI..16.0.18.2.","1.7448432575373e-07","0.179923908349937","4.91234917111643e-07","0.294827649689612","0.227210740843988","0.0489529636804659","OK_nc","NS"
"X1.palmitoyl.2.linoleoyl.GPC..16.0.18.2.","0.000193208346986426","0.494558222191628","0.00038330954219383","0.629564265960637","-0.162114716674075","-0.0249468758462059","OK_nc","NS"
"stearoyl.sphingomyelin..d18.1.18.0.","0.514541872199142","0.0384753419526356","0.568131261655196","0.0887942840641608","-0.0283514281193729","-0.0754940322333321","NS","OK_nc"
"X1.palmitoyl.2.oleoyl.GPC..16.0.18.1.","0.267505167775097","0.544714229463422","0.316757864459692","0.670396052521955","0.0482268114249549","0.0221216895092872","NS","NS"
"N.stearoyl.sphingosine..d18.1.18.0..","5.85767974628574e-23","0.0015459183116412","5.88805290052574e-22","0.00611606748949594","0.429038552818944","0.115256108574154","OK_sd","C: Status"
"glycochenodeoxycholate","8.18628276650574e-06","4.50113957274608e-05","1.90545209505116e-05","0.000295074705324465","0.193969576649815","0.148210947240056","OK_sd","OK_sd"
"taurochenodeoxycholate","0.00315447069863734","0.0544821831773827","0.00525874292143842","0.116245790207089","0.128391359708273","0.0701542626342989","OK_nc","NS"
"taurocholate","0.000711099040507659","0.0763654792315912","0.0012900553448782","0.151502858650979","0.146978384202159","0.0646645029241906","OK_nc","NS"
"taurodeoxycholate","3.27845295923475e-06","0.000190835848827047","7.88805082567652e-06","0.000988413155947719","0.200614795783827","0.135646409832505","OK_sd","OK_sd"
"X2.hydroxyhippurate..salicylurate.","0.295990478015908","0.532654324021317","0.346855853771664","0.661310080235066","0.0454542029880883","0.0227884078251614","NS","NS"
"azelate..C9.DC.","0.032913666856728","2.67610765690475e-07","0.0459977815907104","3.27160188326104e-06","0.0927693687041822","0.186281838837242","C: DOSAGE_DPPIV_C","OK_sd"
"eicosapentaenoate..EPA..20.5n3.","9.52533681422989e-05","0.0673353155507333","0.00019555040933298","0.136288949705394","-0.169709252827232","-0.0667490480064641","OK_nc","NS"
"methylsuccinate","0.0393828126209368","0.787722005313999","0.0542563215498591","0.850388831512408","-0.0895974443783104","0.00983538608313795","OK_nc","NS"
"ethylmalonate","0.699745818038437","0.781688876531335","0.740105280653281","0.846461977801451","0.0167788016002772","-0.0101220625710207","NS","NS"
"carnitine","1.82157863886064e-07","0.327536829757991","5.1061990597157e-07","0.460111260850512","0.22686416478938","0.0357517000989131","OK_nc","NS"
"benzoate","0.0357857607323029","0.384181190595564","0.0496536577850051","0.516683722138931","-0.0877138788641347","0.031778440025899","OK_nc","NS"
"X3.phenylpropionate..hydrocinnamate.","1.33072706300243e-47","2.70678160221884e-07","7.22318649797716e-46","3.27955592340265e-06","-0.630278692353477","-0.186205717092505","OK_sd","C: Status"
"phenylacetate","0.00581470294988441","0.0765823574672364","0.00929393628149958","0.151711327128525","-0.119922849156539","0.0646169697023447","OK_nc","NS"
"hippurate","3.31417787711177e-16","0.52548924249378","2.05357962522405e-15","0.657325856445526","-0.354916482705101","-0.023188127010772","OK_nc","NS"
"xanthurenate","0.00010820324595349","0.601615561314867","0.000220799706404339","0.717184920446234","0.168353085657025","0.0190682391672926","OK_nc","NS"
"suberate..C8.DC.","0.00728384604181972","5.03952527127982e-06","0.0114136017075628","4.07061654352781e-05","0.116690650734214","0.165526610749074","C: DOSAGE_DPPIV_C","OK_sd"
"X3.methyl.2.oxovalerate","9.88480174253489e-25","2.89888316211731e-07","1.18705097032034e-23","3.4506881149063e-06","0.446502972266381","0.185747098669197","OK_sd","C: Status"
"methionine.sulfoxide","5.7658190774345e-07","0.0070299096486754","1.51632102482144e-06","0.0213977677365829","0.217393597384104","0.0982176428801551","OK_sd","C: Status"
"X3.methylhistidine","0.00719106786341064","0.404491436529835","0.0112943045030651","0.536030155635729","0.116894075809745","0.0304428298223633","OK_nc","NS"
"X5.hydroxylysine","1.90073663053814e-16","0.00141508369455049","1.18861733070979e-15","0.00568126796894974","0.357824707858989","0.116183012437","OK_sd","C: Status"
"X4.guanidinobutanoate","0.00803041684166334","0.0334601655434593","0.0125112234835099","0.0793801479763535","0.11528174372961","0.0775583114971001","OK_sd","C: Status"
"glucuronate","1.47646232871428e-09","6.92385880693422e-07","5.12419278789072e-09","7.11793666743162e-06","0.2629683485651","0.179821491130836","OK_sd","OK_sd"
"glycerol.3.phosphate","1.34199105703677e-12","0.0433663063418649","6.30132133009997e-12","0.0965970603849253","-0.308324606146451","-0.0736902322810141","OK_sd","C: Status"
"imidazole.lactate","1.32912815947929e-15","0.322824264549337","7.70780731800595e-15","0.456699084367289","-0.347547974413646","-0.0361014142251152","OK_nc","NS"
"kynurenine","1.18550629968563e-06","0.176366959476763","2.97913342346926e-06","0.290448985448989","0.211268242332005","0.0493553727967113","OK_nc","NS"
"glycerophosphorylcholine..GPC.","4.03861000315511e-55","1.40492954448001e-10","3.65359584952099e-53","4.76622347964845e-09","-0.680034958975943","-0.231153028544331","OK_sd","C: Status"
"N.acetylglutamate","2.43850640944328e-06","0.00476240810343721","5.9515345280837e-06","0.0158785940942612","0.204969599252601","0.102830627620278","OK_sd","C: Status"
"tartarate","2.37878565386665e-05","0.884442154814679","5.27378801831958e-05","0.916873952699404","-0.183775720087096","-0.00530881128323085","OK_nc","NS"
"xanthosine","9.48129361730789e-10","0.000123339750930202","3.39475341390153e-09","0.000683375048464346","0.263616295101976","0.13955467093226","OK_sd","C: Status"
"ribitol","4.77556965768866e-32","7.39010482405459e-06","9.96992003920541e-31","5.8304489803733e-05","0.512412696738418","0.162627786838329","OK_sd","C: Status"
"X2.isopropylmalate","1.89421413703679e-08","0.00136486868044942","5.89552427513516e-08","0.00549592522068207","0.244434063905611","0.116559841535667","OK_sd","C: Status"
"glycodeoxycholate","1.62855589301733e-10","3.39874302490719e-09","6.19033710595103e-10","6.78249159529273e-08","0.269221786072163","0.213421623216573","OK_sd","OK_sd"
"theophylline","0.105614569781156","0.8249613343324","0.135590322793783","0.874143410798078","-0.0703775418716614","-0.00807848771882283","NS","NS"
"quinate","0.0538585233116717","0.577990582442226","0.0726501154412907","0.704069318109605","-0.083848802429046","0.0203186908301489","OK_nc","NS"
"theobromine","0.000248664421667613","0.0169759195257441","0.000485521755687699","0.0443859784131692","-0.159327039713095","-0.0870328242914781","OK_sd","C: Status"
"gentisate","1.09255681432902e-07","0.758045394432205","3.15446722775421e-07","0.836550576128537","-0.230616227293618","-0.011251736306528","OK_nc","NS"
"paraxanthine","0.116568306630521","0.645016537397128","0.149229426507185","0.749389932575259","-0.0682453457096144","-0.0168266659539898","NS","NS"
"indolelactate","0.000203830432338554","0.782213205720722","0.000403203931025391","0.846461977801451","0.161527044233652","0.0100971235418447","OK_nc","NS"
"X3.indoxyl.sulfate","1.93609346161224e-06","4.44574648050486e-05","4.76820113867116e-06","0.00029347213981092","0.207003850007911","0.148314312419519","OK_sd","OK_sd"
"glycylvaline","0.127172920896047","0.687587665780808","0.161133196690883","0.781454323672158","-0.0663391774092686","-0.0146878487354427","NS","NS"
"gamma.glutamylphenylalanine","9.33109520517581e-16","0.000216648262368616","5.48151350364657e-15","0.00110523192494065","0.349439074189879","0.134490690598538","OK_sd","C: Status"
"X4.methyl.2.oxopentanoate","3.89963346082047e-15","0.00054433729343912","2.21414334993028e-14","0.00247848402797249","0.341731524105871","0.125805791355206","OK_sd","C: Status"
"X1.5.anhydroglucitol..1.5.AG.","2.95480310844217e-24","0.000138064408610754","3.39802357470849e-23","0.000755457268083842","-0.441884469625623","-0.138554678751769","OK_sd","C: Status"
"X2.arachidonoylglycerol..20.4.","0.0206262561601887","0.217540458456583","0.0298399036347293","0.340032223581124","-0.100650206815493","0.0450184242393226","OK_nc","NS"
"X1.stearoyl.2.arachidonoyl.GPI..18.0.20.4.","0.219047613838099","0.842012311400094","0.263751208498935","0.884373611896229","0.0534555892923068","0.00728047309056126","NS","NS"
"sphingosine.1.phosphate","0.0121288642401763","0.170977756765516","0.018387282058628","0.283523533297437","0.109088580319001","0.0499767402127938","OK_nc","NS"
"X1.stearoyl.2.oleoyl.GPS..18.0.18.1.","0.79270721725532","0.63246038808729","0.822805454880708","0.742264728129371","0.0113013930850543","-0.0174683202896263","NS","NS"
"X1.stearoyl.GPI..18.0.","5.568092647553e-11","0.00033566845728251","2.23547388246433e-10","0.00161793867611113","-0.285058804915353","-0.130429338334998","OK_sd","C: Status"
"X1.2.dipalmitoyl.GPC..16.0.16.0.","1.41277015131762e-09","0.00337722017134877","4.91571562907184e-09","0.0121240417262441","-0.263277253309425","-0.106759605118981","OK_sd","C: Status"
"docosahexaenoate..DHA..22.6n3.","0.00759644890172665","0.285673002898578","0.0118897129869009","0.416273899814319","-0.116095444031734","-0.0389836766263284","OK_nc","NS"
"X1.myristoyl.2.palmitoyl.GPC..14.0.16.0.","0.0811633293711359","0.875202724924677","0.106414142953267","0.912173654164967","0.0758474161248277","0.00573664580639635","NS","NS"
"alpha.hydroxyisocaproate","7.81199114181611e-07","0.00953400439834228","2.03081838686676e-06","0.0276445383943386","0.214831948284825","0.0944766458426191","OK_sd","C: Status"
"maleate","8.6632166329395e-11","8.06637772355296e-08","3.40753187562287e-10","1.16447601817674e-06","0.282173182547635","0.194123356935987","OK_sd","OK_sd"
"isovalerate..i5.0.","0.0154891039050593","0.0128127988706838","0.0230215925511122","0.0355561719172146","0.105276243718309","0.0907256416105559","AD","AD"
"X4.acetylphenol.sulfate","1.73203997375002e-10","0.0608424977497373","6.52882845660772e-10","0.126268111257601","-0.276778650915036","-0.0683947369987228","OK_nc","NS"
"X2.hydroxyoctanoate","0.00619893748962002","0.909790340858004","0.00982705394090464","0.933644195663796","-0.119033806233848","0.00413860209142975","OK_nc","NS"
"X3.hydroxyoctanoate","2.58830122953956e-09","5.12672708720828e-15","8.82493660423414e-09","5.35151435180126e-13","0.259005326723274","0.280041291297012","OK_sd","OK_sd"
"phenyllactate..PLA.","0.563046637170793","0.703078371783428","0.615312303954","0.794281733648716","0.0251569010073309","-0.0139222637266139","NS","NS"
"palmitoylcarnitine..C16.","0.762797953354207","0.196576477136492","0.796856676444695","0.315685537839313","0.0131322187648331","0.0471435444920309","NS","NS"
"hexanoylcarnitine..C6.","1.04489487553645e-08","0.0201295720334528","3.32845621150932e-08","0.0513455437018712","0.248894347043179","0.08473329219024","OK_sd","C: Status"
"theanine","5.68823795076781e-05","0.160173944476726","0.000120797165871548","0.269351751654216","-0.136588636825966","-0.0512679638940824","OK_nc","NS"
"N.acetylaspartate..NAA.","0.0102397674387661","0.477836717578006","0.0157543814222285","0.614038522413143","-0.111665297942393","-0.025922012162623","OK_nc","NS"
"dehydroepiandrosterone.sulfate..DHEA.S.","0.311714685944322","0.841485659954097","0.362776011000381","0.884373611896229","-0.0440000904111447","-0.00730506748550208","NS","NS"
"acetylcarnitine..C2.","0.0026204263752781","0.0213527555591235","0.00440634274008969","0.0539584530609507","0.130862597662872","0.0839254292522496","OK_sd","C: Status"
"cysteine.s.sulfate","5.38385596157607e-09","0.0753960004492047","1.7604560337009e-08","0.149798495768039","0.253746411807696","-0.0648783369593917","OK_nc","NS"
"X1.palmitoylglycerol..16.0.","0.208956954705852","0.0424681067960646","0.253173738871287","0.0955708473005964","-0.0546460026972658","0.0740081323920801","NS","OK_nc"
"tartronate..hydroxymalonate.","3.53765075379294e-13","0.103885024189131","1.76492355621214e-12","0.192584669159358","-0.316250649830102","-0.0593516457563424","OK_nc","NS"
"oxalate..ethanedioate.","1.45048558935829e-17","0.248260017263132","9.84154472379602e-17","0.373905486599412","-0.370994597934105","-0.0421548262533143","OK_nc","NS"
"erythritol","7.79070297552241e-10","0.00051980687049919","2.80423977129547e-09","0.00237500984265118","0.267413563178555","0.12625344996672","OK_sd","C: Status"
"X2.3.dihydroxypyridine","0.851625066023106","0.015677779977053","0.872851370538787","0.0416335566122524","-0.00803905761450197","0.0880897364935003","NS","OK_nc"
"saccharin","0.304759521186907","0.0418237141320896","0.356209018303732","0.0944339102782787","0.0412500847604481","0.0742397172220946","NS","OK_nc"
"X3.hydroxymyristate","6.43684822575578e-08","0.000162537860544709","1.8906500091668e-07","0.000864956379447724","0.235106647479413","0.137095642211924","OK_sd","C: Status"
"iminodiacetate..IDA.","0.000347205388858117","0.329451985557334","0.000661738360506271","0.461017230970507","0.0527549029210334","-0.0356105109355645","OK_nc","NS"
"X1.oleoylglycerol..18.1.","0.488190554577087","0.00699260965217576","0.543903598161828","0.0213977677365829","0.0301521167509249","0.0982818970564285","NS","OK_nc"
"X3.methyl.2.oxobutyrate","9.23386557921072e-30","0.000162466334647478","1.56629444887362e-28","0.000864956379447724","0.492748272770424","0.137099596927626","OK_sd","C: Status"
"X2.oleoylglycerol..18.1.","0.366869506055493","0.0886596496581147","0.420119763474519","0.169452316318397","-0.0392459710533651","0.0621275487237848","NS","NS"
"homoarginine","9.17454910346495e-10","0.075047692751621","3.29361458555607e-09","0.149325101266788","0.266283423870049","0.0649557087767378","OK_nc","NS"
"homocitrulline","3.92410436780564e-08","1.75843631285323e-05","1.17033178617852e-07","0.000128290219168916","0.238934052604218","0.155870797708596","OK_sd","OK_sd"
"X2.linoleoylglycerol..18.2.","8.21751738645421e-13","0.732371907555202","3.95431599057389e-12","0.817293321177967","-0.311262968348565","-0.0124907303905308","OK_nc","NS"
"X3.hydroxydecanoate","3.86521750436155e-07","1.30621188776956e-10","1.03047154291132e-06","4.54494751718794e-09","0.220723741213167","0.231541693795861","OK_sd","OK_sd"
"EDTA","0.000358221140698096","0.317325605109844","0.000679868654443799","0.449959086869444","0.0526343547281262","-0.0365136906923496","OK_nc","NS"
"N.acetylglycine","1.06587285004922e-39","2.74221814114082e-06","3.21419879448175e-38","2.38537821636416e-05","-0.573395013825371","-0.170035133422804","OK_sd","C: Status"
"ribonate","6.14230171077911e-16","0.000331186977712067","3.68809885908285e-15","0.00161082698478593","0.351661681496606","0.130555740318132","OK_sd","C: Status"
"threonate","2.46175063358834e-14","0.737722010249131","1.31519512196038e-13","0.818973859782685","-0.331545201805209","-0.0122313978936251","OK_nc","NS"
"galactonate","0.599127582201645","0.679320895845137","0.648338220931126","0.775958296011659","-0.0228363482938664","0.0150990404289684","NS","NS"
"indoleacetate","0.0016841604539431","0.542726340179385","0.00290026108629541","0.669526948748568","-0.136596171088023","0.0222310765526644","OK_nc","NS"
"X1.linoleoylglycerol..18.2.","7.58663253891197e-07","0.297607464760676","1.97981929909684e-06","0.429237059945724","-0.215080578932696","0.0380319586665767","OK_nc","NS"
"X2.palmitoylglycerol..16.0.","5.51641951601891e-06","0.585185089360731","1.29511786907226e-05","0.70838195027878","-0.197586022437032","0.0199354352946579","OK_nc","NS"
