"","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin"
"serine","2.67958743894922e-08","0.237071755418039","0.86049060435936","0.374355264384354","0.287886673450307","7.72017017973268e-08","0.309035900194312","0.89272610865111","0.397166825672064","0.452520163256455","-0.230352334314249","-0.039341390832431","Inf","Inf","-0.0353654675490616","OK_nc","NS","NS","NS","NS"
"serotonin","0.00115623266991069","5.78498694014129e-06","0.28408591111073","7.14506930258386e-22","0.444375601163527","0.00201154837572924","1.77206033358278e-05","0.37536960212002","8.58040623327991e-21","0.606295382010008","-0.134599434174497","-0.150071643255646","Inf","Inf","0.025454713435853","OK_sd","OK_sd","NS","OK_sd","NS"
"taurine","0.00235705246128965","0.60612055506714","0.000810518245649905","1.78716073370046e-06","0.746542824334687","0.00392456465027","0.677445960411928","0.0022264640877468","4.1669709890576e-06","0.835856941107401","-0.125970027155079","-0.0171622121464617","Inf","Inf","-0.0107581313650811","OK_sd","NS","OK_sd","OK_sd","NS"
"myristate..14.0.","0.000779823298034724","0.000329815652477885","2.30950164908199e-08","9.60429106786729e-06","0.64944929847708","0.00138148853189702","0.000779720976328381","1.54383927970653e-07","2.03600123682513e-05","0.767685277032577","0.139172622226262","0.119097808307426","Inf","Inf","-0.0151290460036523","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"urea","0.027212788116024","2.00654473006599e-21","0.000782656798208085","0.230109117253855","0.50600713370812","0.0384263823865188","6.80720299674886e-20","0.00216306573354047","0.252635980674337","0.660877459520615","0.0914808039721405","0.308628274296569","Inf","Inf","0.0221354860796705","C: AGE, GENDER","OK_sd","C: AGE","NS","NS"
"uridine","0.027820294114877","0.0875472467873958","0.119219236042389","0.477389549519255","0.73519640563747","0.0392026366707042","0.127060549615504","0.182303044207465","0.500631853707596","0.827248360240503","-0.091122902298524","-0.0568244527452881","Inf","Inf","-0.0112580607255722","OK_nc","NS","NS","NS","NS"
"X2..deoxyuridine","0.0170040465458825","6.39491363082021e-05","0.0178210753164373","3.46739075802527e-08","0.444557041341163","0.0248112808201748","0.000167204196474432","0.0343778024888124","9.82306734580437e-08","0.606295382010008","-0.0988603956233738","-0.132486397647732","Inf","Inf","-0.0254445782884894","C: AGE","OK_sd","OK_sd","OK_sd","NS"
"trans.urocanate","1.98507298407189e-08","0.267279621169008","0.022230783505614","3.87280093205132e-07","0.00573724697961173","5.75586333202041e-08","0.342491450355377","0.0420741606933308","9.69629310847534e-07","0.0245597607297575","-0.23251110631384","-0.0369144616502297","Inf","Inf","-0.0917593904560277","OK_sd","NS","C: Status","OK_sd","C: Status, GENDER, CENTER_C"
"glutamate","7.59656732352423e-55","3.79978283995832e-05","5.48218280371811e-09","0.00193919094015843","1.15699114306829e-07","5.15427092901119e-53","0.000105346842974659","3.9782470933933e-08","0.00298692634028944","3.82935849059433e-06","0.646052287730222","0.136478543977238","Inf","Inf","0.175063074406993","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"glutamine","1.13598562899698e-12","0.457068606815592","0.679131533649402","0.192825342247893","0.050360939092674","4.83239027758278e-12","0.538404600215937","0.746824547133094","0.214127650925034","0.127977142975203","-0.294626930112597","0.024751262637701","Inf","Inf","-0.0650700580439074","OK_nc","NS","NS","NS","NS"
"threonine","0.00449328530887329","4.33025161790044e-05","0.228092831114437","0.000179246126393924","0.335538699527407","0.00713979878705041","0.000118950434119249","0.31328134799827","0.000320470347189136","0.505356287745495","-0.117692840830332","-0.135486762419985","Inf","Inf","-0.0320478580092533","OK_sd","OK_sd","NS","OK_sd","NS"
"tryptophan","0.13050293136257","0.000198385186813521","7.67566820497771e-10","9.78166938752542e-12","0.696689795252724","0.163671421311467","0.00048769691758324","6.05574520590392e-09","4.27653444691034e-11","0.798486530538806","0.0626384738618158","-0.123389929672976","Inf","Inf","-0.0129745365400898","NS","OK_sd","OK_sd","OK_sd","NS"
"valine","1.25873932911489e-43","0.0996592681997777","9.58845812423254e-16","5.87946718675646e-18","0.000164373180596331","3.55856097835187e-42","0.143108599944019","1.39909007253587e-14","4.95555091455187e-17","0.00134370124138085","0.573710701828139","0.054766381675309","Inf","Inf","0.124943552129632","OK_sd","NS","OK_sd","OK_sd","C: Status, GENDER"
"glucose","4.17118278340404e-90","3.06172965015132e-07","2.6154198121878e-08","7.56917119577873e-12","7.17676354508472e-10","5.66029503707928e-87","1.19047768918491e-06","1.72287606074701e-07","3.36766075825303e-11","6.95633437905712e-08","0.833729108199925","0.169187059122386","Inf","Inf","0.202981046627041","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"alpha.ketobutyrate","9.24588932264794e-25","0.862084003483847","0.0386618514613473","2.40479272462276e-21","0.380480115403805","9.15815460644763e-24","0.896435243469411","0.068491034507896","2.69694522918437e-20","0.549267570854217","0.424261188688035","0.00578265617852154","Inf","Inf","0.0291869939709816","OK_sd","NS","C: Status, CENTER_C","OK_sd","NS"
"adenosine","0.00010756784821377","0.0163196642936718","0.858940007870404","3.5053152018282e-14","0.119774545738379","0.000212473901056893","0.0280326385398894","0.89179922775833","2.03278321747045e-13","0.249285365900276","0.152432027086908","-0.0798176906986703","Inf","Inf","0.0517507724340816","C: CENTER_C","C: CENTER_C","NS","OK_sd","NS"
"betaine","0.00152347183099805","0.165898280407222","6.04376588822114e-15","0.339600329862266","0.00461694186976814","0.00259514110142835","0.224899067445155","7.88595222145777e-14","0.362293748131364","0.0207456626399847","-0.13131582834354","0.0460949514096948","Inf","Inf","-0.0940803169029569","OK_sd","NS","OK_sd","NS","C: Status"
"cysteine","2.90052848653071e-10","0.111476296825849","5.6136654369114e-05","0.000606737659220508","0.156542771873167","9.88949034226675e-10","0.158567436889598","0.00019837874994502","0.00100776377424997","0.294630431944365","0.261120516287367","0.0529423896441385","Inf","Inf","0.0471348379920775","OK_sd","NS","OK_sd","OK_sd","NS"
"mannose","9.51703329595989e-74","0.000144094140670691","1.59789778202316e-07","2.38044404316379e-06","5.78972427522484e-06","2.15243569710293e-71","0.00036589850102434","9.46876545941234e-07","5.49364382070282e-06","8.92801800168193e-05","0.752468385352164","0.126020741998624","Inf","Inf","0.150065988675152","OK_sd","C: Status","OK_sd","C: Status","C: Status"
"dimethylglycine","5.10925645086177e-07","2.78832012656384e-05","1.26347067585738e-12","0.478451215446905","0.116760151287838","1.30816245355084e-06","7.83385178415554e-05","1.31848225448813e-11","0.500970910001119","0.244134861783662","0.208026087055321","0.138800741390651","Inf","Inf","0.0521759181370912","OK_sd","OK_sd","OK_sd","NS","NS"
"alanine","3.88024621430238e-36","0.00130634777137573","0.0721776990004817","2.0820370920993e-09","3.00712370557962e-05","8.10076017355128e-35","0.00272306286598597","0.117722521086122","6.97610946661421e-09","0.000345819226141657","0.519911831206753","0.106698602613938","Inf","Inf","0.138237339039855","OK_sd","C: Status","NS","OK_sd","OK_sd"
"tyrosine","1.28393796056029e-13","0.256688673873857","0.0523337267291999","7.87824048603374e-07","0.603686947632174","5.94642939413076e-13","0.330167327437748","0.089329392668584","1.90227265828252e-06","0.730822635729081","0.306841034847125","0.0377425564472117","Inf","Inf","0.0172782535141941","OK_sd","NS","C: Status","OK_sd","NS"
"pseudouridine","0.512349220148037","1.04103246937936e-11","0.649539463437918","0.0432820766076645","0.694222794784841","0.562051650558518","8.21326198225461e-11","0.720118506442202","0.0530372321662959","0.797005357464491","0.0271437174053833","0.223506434543276","Inf","Inf","-0.0130856397350538","NS","OK_sd","NS","OK_sd","NS"
"pyruvate","5.67223025141328e-51","0.358413254660988","0.01826804464013","1.52658714196205e-12","0.0212037334638571","3.07888658046713e-49","0.439752971586764","0.0350632766289341","7.45172212821042e-12","0.0681063555705384","0.622021746787407","0.0305635196013707","Inf","Inf","0.0765920692961205","OK_sd","NS","C: Status","OK_sd","C: Status"
"uracil","0.141256968926879","0.976525399166009","0.0685778029715216","0.00114868622380492","0.954833690952657","0.176181715839867","0.981588864198722","0.112936988631498","0.00182098972628887","0.977893825375665","-0.0609398611568746","-0.000979483400823953","Inf","Inf","-0.00188530950766808","NS","NS","NS","OK_nc","NS"
"xylose","3.85189945468233e-07","3.01663423158436e-06","0.090485537105439","0.0108037307837719","0.0244463782929827","9.93731475285916e-07","9.67747671929073e-06","0.143109759220177","0.0146917452038315","0.0757391217889899","0.205605990024201","0.154506078800586","Inf","Inf","0.074792466781606","OK_sd","OK_sd","NS","C: Status","C: Status"
"cytidine","0.0133346662097199","0.00930639870502409","0.113187851313687","1.54158469057102e-09","0.446260013462784","0.0196686326593368","0.0167047394744943","0.174342694929255","5.22982606276217e-09","0.608006865731925","0.102246259075364","0.0864041952425441","Inf","Inf","0.0253495657646528","OK_sd","C: Status, CENTER_C","NS","OK_sd","NS"
"arabinose","3.35620540476634e-09","0.0043457710858102","0.00154318097889142","0.00985609769177398","0.0134934505730365","1.03981066992418e-08","0.00831706338636803","0.00390689662006653","0.0134690076210849","0.047436819760649","0.242043788985718","0.0947183247275532","Inf","Inf","0.0820961101827287","OK_sd","C: Status","OK_sd","C: Status","C: Status, AGE, GENDER, CENTER_C"
"cotinine","0.00416767016329973","0.102781212063397","0.225678001623182","0.652033592164495","0.732899725355761","0.00669293303147661","0.147435628720961","0.310278670924679","0.670310291338803","0.825505058776154","0.0869928306045698","-0.0542685059775731","Inf","Inf","-0.0113595593289484","OK_nc","NS","NS","NS","NS"
"caffeine","0.432569751379652","0.000193920945728404","0.404680919218919","5.08398443776449e-10","0.361949572545206","0.483921807602793","0.000479327364942522","0.498323055698796","1.83972450187904e-09","0.531564469636195","0.0325122425096293","0.123578902937258","Inf","Inf","-0.0303394430509647","NS","OK_sd","NS","OK_sd","NS"
"fructose","2.93398450561919e-24","0.00250386566376654","4.66823233499094e-06","0.000258561708122246","5.02173326077672e-06","2.82369998164911e-23","0.00503369734182398","2.14013218871037e-05","0.000453318136849985","8.1092336628934e-05","0.420915092088669","0.100368611122464","Inf","Inf","0.151045976262726","OK_sd","C: Status","OK_sd","C: Status","C: Status"
"adenine","0.335293628401677","0.80053063502756","0.961604564537141","2.37620330096578e-17","0.704964461366161","0.385261180136389","0.846703095660482","0.97038874203611","1.8531654479371e-16","0.805249809826499","0.0399145580766478","0.00841019172891854","Inf","Inf","0.0126029241916856","NS","NS","NS","OK_nc","NS"
"cytosine","0.14837174829365","5.6922378694891e-12","5.18832838991749e-05","8.46023553874696e-14","0.0143511867921349","0.184209023270341","4.7681276474671e-11","0.000183826674285066","4.72450190373647e-13","0.0499190831202842","0.0596389169781736","0.226273596654637","Inf","Inf","0.0813634178023045","NS","OK_sd","OK_sd","OK_sd","C: AGE, GENDER, CENTER_C"
"caprate..10.0.","3.04229390122728e-09","0.386878678110087","0.000694245964862698","3.09037524506231e-05","0.129812513043243","9.46879088065462e-09","0.468326820870105","0.00195050056794758","6.11317668739002e-05","0.263012653717224","-0.245600081806097","0.0287971061636741","Inf","Inf","-0.0503926924768262","OK_sd","NS","OK_sd","OK_sd","NS"
"margarate..17.0.","2.6735974210534e-13","4.25890361146569e-07","0.0671985505690581","0.0067790683699835","0.0085314114211949","1.19738339946187e-12","1.63257971772851e-06","0.111069955081866","0.00947394003920455","0.0334598997068251","0.302784815879472","0.167147638564617","Inf","Inf","0.08738699288809","OK_sd","OK_sd","NS","C: Status","C: Status, AGE, CENTER_C"
"nonadecanoate..19.0.","0.448585557865422","0.000248620489847875","0.135942995239738","0.3479319576617","0.0669461885573919","0.500600824032383","0.00060031673438357","0.200952771830419","0.370599424291151","0.159940101887994","-0.0313930896572097","0.121501207382086","Inf","Inf","0.0609265327955061","NS","OK_nc","NS","NS","NS"
"arachidate..20.0.","1.77504528858392e-06","0.0648359361583944","0.0023008992484381","9.72251866928136e-07","0.603970129595623","4.35576212768243e-06","0.0971107785507078","0.00560560193919299","2.31464172530084e-06","0.730822635729081","-0.197891220615136","0.0614029466528208","Inf","Inf","0.0172647398291859","OK_sd","C: GENDER, CENTER_C","OK_sd","OK_sd","NS"
"maltose","3.08965800917375e-11","0.00454021092698671","0.00694595421355752","4.10841106873902e-15","0.000987974772401846","1.15183129627714e-10","0.00865318290438337","0.01500901252834","2.60519337396208e-14","0.00589312586265176","0.275090043516299","0.0942573349126302","Inf","Inf","0.109316693629893","OK_sd","OK_sd","C: Status","OK_sd","C: Status"
"asparagine","7.22954631289191e-18","0.0808429824558023","0.00163415878117601","0.248526245408791","0.65385168180622","4.62759167292185e-17","0.118470763706829","0.00409898977089805","0.270883626521871","0.770874658741129","-0.356685944121891","-0.0580641611400142","Inf","Inf","-0.014925711209041","OK_sd","NS","OK_sd","NS","NS"
"N.stearoyl.sphinganine..d18.0.18.0..","5.4807577529504e-45","2.81349335587578e-05","0.527221627400597","2.18470637724639e-10","0.00467805988173853","1.90702263352659e-43","7.88824480149471e-05","0.619965119915607","8.28113562548422e-10","0.0208819975642079","0.58290252576324","0.138733826794663","Inf","Inf","0.0939412108131434","OK_sd","C: Status","NS","OK_sd","C: Status"
"dihydroorotate","0.00131360851151914","0.0353895084593472","0.0470490616037745","1.81448199232768e-15","0.177574406474524","0.00226501493028141","0.0568999561366518","0.081853303328618","1.17811103520989e-14","0.319163535875403","0.133088293774783","0.0699461150174247","Inf","Inf","0.0448571530552404","C: CENTER_C","C: Status","C: Status","OK_sd","NS"
"caproate..6.0.","0.0347250941303941","0.616052933185124","0.212876247741384","0.238593992341167","0.0472001023579445","0.0479368796896692","0.686357824574888","0.295069528278915","0.260476305395787","0.122937694625203","0.086918977878268","-0.0166907411365605","Inf","Inf","0.0659863127298932","OK_nc","NS","NS","NS","NS"
"caprylate..8.0.","0.10771678944662","0.748532154523324","0.407491628508209","0.000600014833259045","0.565406087065059","0.137250406834801","0.804879662193463","0.500875126708007","0.000999043102739294","0.706144151873241","-0.0666322020610592","0.0106707326655752","Inf","Inf","0.0191326991713651","NS","NS","NS","OK_nc","NS"
"sucrose","0.000415602003289924","3.05389683415302e-07","0.565752737558913","0.689872334687551","0.228913084009261","0.000763155505364582","1.19047768918491e-06","0.651167485044482","0.706533402393213","0.38540329404537","0.140104302773454","0.169202792903039","Inf","Inf","0.0400338022953837","OK_sd","OK_sd","NS","NS","NS"
"pentadecanoate..15.0.","0.0013667461297738","1.88224742973608e-06","7.14716547141935e-06","0.0751261008763982","0.455812147698626","0.00235066476312173","6.38552440537964e-06","3.10855882843463e-05","0.0885717800949369","0.613628059947457","0.132616772522241","0.157642661467505","Inf","Inf","0.0248204005955538","OK_sd","OK_sd","OK_sd","C: Status, GENDER","NS"
"trans.4.hydroxyproline","3.00719960008569e-08","0.0180278888042524","2.87642830045806e-11","0.042247079646627","0.722051004403069","8.62742041715916e-08","0.0306949123053583","2.61967329108832e-10","0.0518817077651338","0.817200344432832","0.229517230409144","0.0786037227496262","Inf","Inf","0.0118404502357906","OK_sd","C: Status, GENDER","OK_sd","C: AGE, GENDER","NS"
"allantoin","3.61233290301767e-15","0.0389672216663439","1.2728163252612e-12","9.71245190929044e-21","0.206819041068041","1.89263928548069e-14","0.0621369210355213","1.31848225448813e-11","1.07152823096806e-19","0.354808392831014","0.325889357254042","0.0686413075637096","Inf","Inf","0.0420018201931757","OK_sd","C: Status, GENDER","OK_sd","OK_sd","NS"
