"","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB"
"pyridoxal","3.03049929676112e-08","0.0933194786947451","0.00496821678920182","1.58798803663303e-11","1.1310520206756e-11","8.71268547818821e-08","0.134289005926584","0.0113690896845647","6.95128956680975e-11","5.56100576832171e-11","-0.230762995002924","0.0560343534700424","Inf","Inf","-0.223971623826492","C: GLYCATHB","NS","OK_sd","OK_sd","OK_sd"
"retinol..Vitamin.A.","5.01168796836681e-05","5.49149783581368e-07","1.69243138713741e-05","0.000150997652238462","0.0193682581585954","0.000103513859559722","2.07575558863486e-06","6.95459959126691e-05","0.000273205085450124","0.0304550710558679","0.168922009716215","0.166196755609507","Inf","Inf","0.0780219898553163","OK_sd","OK_sd","OK_sd","OK_sd","C: Status, AGE, GENDER, CENTER_C"
"serine","8.59211551220169e-08","0.274885333333755","0.933249494936744","0.393827380608696","0.000436474166997797","2.36640977308592e-07","0.351965856022255","0.950052186518501","0.417518558973437","0.000880082384273419","-0.223038662196513","-0.0364752271157946","Inf","Inf","-0.117122385718614","OK_sd","NS","NS","NS","C: Status"
"serotonin","0.0016781874755588","4.51974171637223e-06","0.328250681017474","1.68114312549223e-21","0.0348754778472281","0.00284662550541662","1.40995161129129e-05","0.423418416483567","1.94983865067774e-20","0.0517790190795279","-0.130885171481346","-0.152352408872432","Inf","Inf","-0.0704156520563874","OK_sd","OK_sd","NS","OK_sd","C: Status, AGE"
"taurine","0.00478347377257972","0.640217993124739","0.00104498323376941","4.74951807770874e-06","5.52004207634921e-05","0.00767278239880696","0.708626277871347","0.00280245503601797","1.06530512916541e-05","0.000125262493271001","-0.117526823816886","-0.0156179433575999","Inf","Inf","-0.134142541042209","C: GLYCATHB","NS","OK_sd","OK_sd","OK_sd"
"myristate..14.0.","0.00124781964104416","0.000413476494694072","1.46737093493084e-08","1.79460452219963e-05","0.0245145010520221","0.0021653340829884","0.00094938680761397","1.0211396711288e-07","3.70666413489329e-05","0.0376740406881019","0.134457820163172","0.117596683393983","Inf","Inf","0.0750477264696214","OK_sd","OK_sd","OK_sd","OK_sd","C: Status, AGE"
"urea","0.0161873524600551","1.10053689075729e-21","0.000666842230941338","0.256844437897496","0.106666952866969","0.0237472835549133","3.93007515988852e-20","0.00189310650081045","0.280126494300756","0.143455951477182","0.100173131597385","0.311701804337447","Inf","Inf","0.0538743606334805","C: AGE","OK_sd","C: AGE","NS","NS"
"uridine","0.0454983798304701","0.0863668602002206","0.155231048281336","0.488435429320654","0.0487502953091734","0.0614953201493506","0.125347411007165","0.226017738752975","0.510331855856313","0.0691265942889741","-0.0833174098586575","-0.0572591539034232","Inf","Inf","-0.0657857961669931","AD","NS","NS","NS","AD"
"X2..deoxyuridine","0.0224608489211951","5.55630899421747e-05","0.0155119070959447","2.89131622575428e-08","0.00257781102560506","0.0323217094231831","0.000148716199312684","0.0306846325498497","8.31253414904355e-08","0.00459066871620218","-0.0950834100555295","-0.134091816899882","Inf","Inf","-0.100465679782862","C: AGE","OK_sd","OK_sd","OK_sd","AD"
"trans.urocanate","1.26163553970737e-08","0.275605320625308","0.018632473322351","7.50551761355388e-07","1.26993102501827e-06","3.7462569526978e-08","0.352494269640474","0.0358134083547171","1.81227533836168e-06","3.49553022505028e-06","-0.237074481329002","-0.0364205991580223","Inf","Inf","-0.160830344707424","OK_sd","NS","C: Status, GLYCATHB","OK_sd","C: Status"
"glutamate","1.86704772918303e-54","3.52845072539838e-05","9.5940728050634e-09","0.00223037780286719","1.8905492641368e-44","1.26679188425068e-52","9.81169597206066e-05","6.88844274945557e-08","0.00340069963875368","9.16241196940586e-43","0.647321092524073","0.137567265711239","Inf","Inf","0.442977525707499","OK_sd","OK_sd","OK_sd","C: GLYCATHB","OK_sd"
"glutamine","3.23183047474491e-12","0.461272452180482","0.650318605800336","0.196601752589645","6.99513010791948e-12","1.34116023065102e-11","0.537293319835978","0.719219517580323","0.218142745923261","3.52877009533336e-11","-0.29022993497432","0.0246163344321279","Inf","Inf","-0.22618906593874","OK_sd","NS","NS","NS","OK_sd"
"threonine","0.00626552673350684","3.92586553249574e-05","0.225401956409614","0.000393094778917243","0.037115070701589","0.00984064789047312","0.000108501008708691","0.311386602517668","0.000676083162218884","0.0546259771605816","-0.113873110173074","-0.136757868230209","Inf","Inf","-0.0695731376495324","OK_sd","OK_sd","NS","OK_sd","C: Status, AGE"
"tryptophan","0.102343331456724","0.000195364430734038","5.3723145921405e-10","3.43878209560166e-11","0.0396552343207296","0.131018774327146","0.000479402409595099","4.33942315567539e-09","1.43582378576352e-10","0.0580497874576377","0.0680540355875183","-0.123995459723493","Inf","Inf","0.0686683299497406","NS","OK_sd","OK_sd","OK_sd","C: GENDER, CENTER_C"
"valine","6.23317857555112e-44","0.0879431629890504","1.8423688761045e-15","1.34696485678713e-17","1.7783155289809e-47","1.9670751923309e-42","0.127091450666817","2.65967506901468e-14","1.08799482777389e-16","1.00548923867795e-45","0.579064394531589","0.0569746966484941","Inf","Inf","0.456708029585299","OK_sd","NS","OK_sd","OK_sd","OK_sd"
"glucose","2.29806205959089e-89","3.83480561023969e-07","3.39029306164552e-08","4.28330831641168e-12","8.20774541107853e-158","3.11847021486483e-86","1.48680891802722e-06","2.22252545152318e-07","1.97702360046621e-11","1.11379105228336e-154","0.834928575978136","0.168443679609971","Inf","Inf","0.742055734679475","OK_sd","OK_sd","OK_sd","C: Status","OK_sd"
"alpha.ketobutyrate","1.56911887574736e-24","0.8483026865415","0.0441475072429505","1.98812937969587e-21","6.24515579027387e-25","1.58902560775311e-23","0.885497496643704","0.0774007329827956","2.26713577163638e-20","8.82778792437671e-24","0.424514044504664","0.00639208535097096","Inf","Inf","0.334601591971681","OK_sd","NS","C: Status, CENTER_C, GLYCATHB","OK_sd","OK_sd"
"adenosine","8.61810131280291e-05","0.0122635136788026","0.823638551966834","1.07215671051712e-13","0.0870767299370297","0.000172999459785112","0.02169698573942","0.863071440169107","6.01205229823027e-13","0.11866759696459","0.15528572503923","-0.0835454548992093","Inf","Inf","0.0571305385337251","C: CENTER_C","C: CENTER_C","NS","OK_sd","NS"
"betaine","0.00157306214761283","0.173084590200844","9.66829507404338e-15","0.349820361745933","0.00333552865994871","0.00268171524410881","0.233474939266944","1.26152657841124e-13","0.374078984152271","0.00588597190058569","-0.131672659683499","0.045502341934567","Inf","Inf","-0.0978432541826977","OK_sd","NS","OK_sd","NS","C: Status"
"cysteine","2.55902685409096e-10","0.104012725604576","5.88164125462894e-05","0.000985814227097776","3.03148441672368e-07","8.83613089313343e-10","0.148261836812405","0.00020784862454509","0.0015887766106552","8.88493380884239e-07","0.263409013265702","0.0542860383659887","Inf","Inf","0.169898630326053","OK_sd","NS","OK_sd","OK_sd","C: Status"
"mannose","5.02079234816831e-73","0.00018556740425667","2.1075220962763e-07","1.38643916678896e-06","1.96462964189942e-101","1.13553586941073e-70","0.000457014460211074","1.23805518815885e-06","3.27199643362195e-06","5.82302341241498e-99","0.752925576574542","0.124423472488604","Inf","Inf","0.632315282335577","OK_sd","C: Status","OK_sd","C: Status","OK_sd"
"dimethylglycine","5.69055427755524e-07","2.75987984351908e-05","3.04664488185471e-12","0.467820641578429","0.0023401327609561","1.46251555959137e-06","7.77003516111076e-05","3.10849406366679e-11","0.491356509769294","0.0042004763976421","0.208342742659278","0.139413478564712","Inf","Inf","0.101434866755277","OK_sd","OK_sd","OK_sd","NS","C: Status, AGE, GENDER"
"alanine","8.8629949640704e-36","0.00147946529493558","0.0681365779413025","4.21048492737901e-09","1.54443717329553e-28","1.82228547973387e-34","0.0030604183006518","0.112210359546538","1.36363437862848e-08","2.99400177737433e-27","0.520130167167532","0.105922978696405","Inf","Inf","0.357966274449311","OK_sd","C: Status","NS","OK_sd","C: Status"
"tyrosine","6.46713402966994e-14","0.260888330647186","0.0543103025372958","1.45422193634658e-06","6.8982437917763e-13","3.1567988770727e-13","0.33652610711809","0.0924706154869642","3.42006788149446e-06","3.96649018027137e-12","0.312349088887731","0.0375572516768007","Inf","Inf","0.236567496914049","OK_sd","NS","C: Status, GLYCATHB","OK_sd","C: Status"
"pseudouridine","0.44042071835301","1.36731221940672e-11","0.619823710270694","0.0366880975832848","0.197938084359646","0.493111315845738","1.06634636881317e-10","0.697261216554278","0.0455079967280782","0.248705537477815","0.0321422574275771","0.223089754437707","Inf","Inf","-0.0430027284724175","NS","OK_sd","NS","OK_sd","NS"
"pyruvate","9.86335349632348e-51","0.373480621169626","0.0203020615521099","1.8115012127058e-12","7.87841549316046e-55","5.35382827780438e-49","0.455357774417953","0.038855850429307","8.7793112344349e-12","4.85954992009943e-53","0.624020706307433","0.0297336177431827","Inf","Inf","0.48767331133158","OK_sd","NS","C: Status, GLYCATHB","OK_sd","OK_sd"
"uracil","0.168897533058923","0.972367372720544","0.0638107844746179","0.00138870426288573","0.990690564875802","0.207603217718259","0.975963405903682","0.106770942702906","0.00218362883515172","0.990690564875802","-0.0573129281243305","0.00115753994412564","Inf","Inf","0.00038990632193497","NS","NS","NS","OK_nc","NS"
"xylose","2.63185222269475e-07","1.29701426234937e-06","0.0935606051280928","0.0135675573318984","0.0018971820614444","6.97543645741559e-07","4.52454589719304e-06","0.147116733671868","0.0182108558846549","0.00345104029139417","0.209726637367473","0.160692991351965","Inf","Inf","0.103509981383991","OK_sd","OK_sd","NS","C: Status","C: AGE, CENTER_C"
"cytidine","0.00966514035891773","0.00703360313583291","0.109366061597553","1.40049046590705e-09","0.437420205428522","0.0145567097303567","0.0129682057816919","0.167635579921935","4.81130522085029e-09","0.49880606619034","0.107515301011575","0.0898847123986487","Inf","Inf","0.0259458180161862","OK_sd","C: Status, CENTER_C","NS","OK_sd","NS"
"arabinose","3.26293931765102e-09","0.00285268386277731","0.002065654903573","0.0132067229659838","5.51327704434311e-09","1.02258860370726e-08","0.00564299125625191","0.0051244857479864","0.0177616680523687","2.05542908710137e-08","0.24367548537646","0.0994417389233171","Inf","Inf","0.193015611385693","OK_sd","C: Status","OK_sd","C: Status, GLYCATHB","OK_sd"
"cotinine","0.00398249536645658","0.102881303812848","0.217326683775345","0.610595851182953","0.056002749686932","0.00645668603617871","0.146803290508974","0.302164251929451","0.630577298367783","0.0785891740694588","0.0878570477298915","-0.0544640603342736","Inf","Inf","0.063795262294994","OK_sd","NS","NS","NS","C: Status"
"caffeine","0.445456906458983","0.000147369245604777","0.455068205700719","8.40316881215913e-10","0.486825393094924","0.497928354254399","0.000368287414890758","0.550381065183489","2.96955731200519e-09","0.547374014948646","0.0317890458074939","0.126324424835099","Inf","Inf","-0.023233923878946","NS","OK_sd","NS","OK_sd","NS"
"fructose","1.09575795330769e-23","0.00278659946378943","4.57365102819593e-06","0.000159028788882508","9.24296257272882e-40","1.02547830526796e-22","0.00553647946173097","2.1103745547373e-05","0.000286970833129738","3.21607697722898e-38","0.417918830811634","0.0996794186312375","Inf","Inf","0.420377251851034","OK_sd","C: Status","OK_sd","C: Status","OK_sd"
"adenine","0.264328964518969","0.813793794976494","0.97512324498926","3.28152873091568e-17","0.00479560473727181","0.311506835396477","0.856060604483025","0.982362467298015","2.53013323173442e-16","0.00830193324960334","0.0465023364080115","0.00787073399208966","Inf","Inf","0.0940420358805266","NS","NS","NS","OK_sd","C: CENTER_C"
"cytosine","0.155792013339515","3.3038264840303e-12","9.56277794028584e-05","5.96921609338458e-14","0.507278582794448","0.192716282681606","2.81968084203089e-11","0.000323608221071518","3.40345640282474e-13","0.567032155561834","0.0588994852374913","0.229604982924782","Inf","Inf","0.0221554482977903","NS","OK_sd","OK_sd","OK_sd","NS"
"caprate..10.0.","5.33716796977625e-09","0.359686917518204","0.000740505355988808","3.39803617212122e-05","1.12797205004444e-06","1.63488418396984e-08","0.443319842935697","0.00207188818160168","6.73158406652335e-05","3.11742988169105e-06","-0.243119611351411","0.030601507540944","Inf","Inf","-0.161599791083732","OK_sd","NS","OK_sd","OK_sd","C: Status"
"margarate..17.0.","7.24910464527519e-13","5.2053820996458e-07","0.0523707001280253","0.00500602877574592","7.64806065327611e-12","3.17323709794788e-12","1.97310153888809e-06","0.0898982899175332","0.00715426581919929","3.84385863203544e-11","0.298869143780291","0.166533479019851","Inf","Inf","0.22577901839468","OK_sd","OK_sd","C: CENTER_C","C: Status, GLYCATHB","C: Status"
"nonadecanoate..19.0.","0.474923912571209","0.000270989375102842","0.144515872814359","0.327638912376699","0.561999680844502","0.525670268645294","0.000650854127459392","0.212238137888621","0.351189576694455","0.621037106600969","-0.0297682121122634","0.121240815166658","Inf","Inf","0.0193758130698888","NS","OK_nc","NS","NS","NS"
"arachidate..20.0.","2.18050333835761e-06","0.0652552859214643","0.00226652985143391","1.31904340634486e-06","0.00210705749914322","5.38969586548502e-06","0.0978468762380409","0.00554176758269517","3.13168676247001e-06","0.00381236936844979","-0.197283165702573","0.061545963942697","Inf","Inf","-0.10247698266727","OK_sd","C: GENDER, CENTER_C","OK_sd","OK_sd","C: Status, CENTER_C"
"maltose","5.63498388448218e-11","0.00555102288369591","0.00873897090183327","2.28197074944703e-15","4.94540996082947e-22","2.08356216110145e-10","0.0103756722495528","0.0185293492402933","1.48876649374982e-14","5.68722145495389e-21","0.272939936653523","0.0924728964130526","Inf","Inf","0.314249295961194","C: GLYCATHB","OK_sd","C: Status, GLYCATHB","OK_sd","OK_sd"
"asparagine","1.79096648686444e-17","0.0731114770121694","0.0016267131884378","0.170794303344051","2.81229584019899e-12","1.13039140589537e-16","0.1081922293408","0.00409906919302107","0.190755448261627","1.50247458864175e-11","-0.354352319905501","-0.0598340455351175","Inf","Inf","-0.230331425309063","OK_sd","NS","OK_sd","NS","C: Status"
"N.stearoyl.sphinganine..d18.0.18.0..","1.61892131895758e-45","3.0662671164201e-05","0.562492167879676","4.31906398347335e-10","1.96271305195984e-31","6.27678922807267e-44","8.59695139872329e-05","0.650049020614456","1.57977623330818e-09","4.51424001950764e-30","0.589788130931494","0.138625201434308","Inf","Inf","0.375407605380687","OK_sd","C: Status","NS","OK_sd","C: Status"
"dihydroorotate","0.000975899341792526","0.0287498272639097","0.0517612950686653","2.24867288616635e-15","0.765371894422117","0.00170876826685478","0.0468912447080835","0.0891371540712928","1.47413000315349e-14","0.805123768008382","0.137358787731397","0.0729821145827312","Inf","Inf","0.00997251649397694","C: CENTER_C","C: Status","C: Status","OK_sd","NS"
"caproate..6.0.","0.0432266530477376","0.523713197245667","0.204613647435919","0.22101632385299","0.0369579704351455","0.0588941447648392","0.597209082909555","0.285953367219919","0.243638628325351","0.0544538174598181","0.0836879925420235","-0.0213053191238949","Inf","Inf","0.0696308059953837","AD","NS","NS","NS","AD"
"caprylate..8.0.","0.124432302967734","0.72452217859573","0.374772965930263","0.000659071761979987","0.190309583302009","0.15605788828763","0.78216117450629","0.471331709700989","0.00109872282678973","0.239786540892132","-0.0640065778426298","0.0117764531700087","Inf","Inf","-0.0437440571717733","NS","NS","NS","OK_nc","NS"
"sucrose","0.000378850917851912","4.69165863033642e-07","0.567400719933123","0.674422268380537","0.00127418736407065","0.00070328412520526","1.80356395506134e-06","0.651970000833162","0.691754359933778","0.00239152455469415","0.141823150995072","0.167185445083731","Inf","Inf","0.10734926675625","OK_sd","OK_sd","NS","NS","C: Status"
"pentadecanoate..15.0.","0.0014521987234728","2.69545698376113e-06","4.94855943478741e-06","0.0749242625141552","0.00533458870258418","0.00249763455988921","8.72967810731231e-06","2.26100846902576e-05","0.0881805934360005","0.00918659501193748","0.132639648872908","0.1558585290629","Inf","Inf","0.0929017347362886","OK_sd","OK_sd","OK_sd","C: Status, GENDER","C: Status, AGE"
