"","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB"
"X3.methoxytyrosine","3.70508919944102e-05","1.05012539026465e-05","7.8071522416793e-05","2.61471587998005e-05","-0.171840348347722","-0.146460046927913","C: GLYCATHB","OK_sd"
"beta.hydroxyisovalerate","8.36356023519798e-13","3.82142442657846e-15","3.6259908112344e-12","2.74374229992961e-14","0.298052703806","0.258212024854778","OK_sd","OK_sd"
"arachidonoyl.ethanolamide","3.4441722024364e-09","0.0713969167326824","1.07195910062069e-08","0.0986615234279532","0.237086062037857","0.0601943208334123","OK_sd","OK_sd"
"palmitoyl.ethanolamide","0.390155869467765","0.000906977091074138","0.441569236753759","0.00175323064471169","-0.0358017614258169","-0.110534206531663","NS","OK_nc"
"N.palmitoyl.sphingosine..d18.1.16.0.","0.00453654390700292","0.0432533551867184","0.00732867866881305","0.062507777410412","0.118233247057052","0.0674672679916249","OK_sd","C: Status"
"X1.palmitoyl.2.oleoyl.GPE..16.0.18.1.","3.53866145213038e-34","3.41211388363137e-28","6.31837314544859e-33","6.17365138678369e-27","0.50776197011019","0.355819315809355","OK_sd","OK_sd"
"X1.palmitoyl.2.linoleoyl.GPI..16.0.18.2.","2.93884975298381e-06","3.55289527970192e-07","7.14698766093015e-06","1.03683417087215e-06","0.194746990463286","0.168917651000555","OK_sd","OK_sd"
"X1.palmitoyl.2.linoleoyl.GPC..16.0.18.2.","7.19536373916925e-05","0.0010221893433093","0.000145515776364421","0.00195092959053548","-0.165366732097672","-0.109423239791579","OK_sd","C: Status"
"stearoyl.sphingomyelin..d18.1.18.0.","0.738880481299646","0.260691600827873","0.774853796849784","0.318988730679372","-0.0138910602717992","-0.037572741009678","NS","NS"
"X1.palmitoyl.2.oleoyl.GPC..16.0.18.1.","0.0240490702271626","0.305829435689291","0.0342800297250627","0.365004876192057","0.0939948234231417","0.0342093825258995","OK_nc","NS"
"N.stearoyl.sphingosine..d18.1.18.0..","5.56944667727398e-31","4.74853289493821e-21","8.30520784731955e-30","4.9567377987932e-20","0.482133861413657","0.306980413030823","OK_sd","C: Status"
"glycochenodeoxycholate","4.56470108558648e-06","5.23553207492803e-06","1.08291947082882e-05","1.34557140637828e-05","0.190948517958784","0.151340811806529","OK_sd","C: Status"
"taurochenodeoxycholate","0.0102282066869733","0.0110144504958589","0.0153197312077515","0.0182053706734234","0.106976798049809","0.0848009127871535","AD","AD"
"taurocholate","0.00241087299577484","0.000161319778352188","0.00399457222865258","0.00034858429812726","0.126218145812705","0.125581593604986","AD","AD"
"taurodeoxycholate","3.07934330007788e-07","0.000456269846120666","8.06692829769437e-07","0.000915914469209681","0.211689567518428","0.116732422347682","OK_sd","C: Status"
"X2.hydroxyhippurate..salicylurate.","0.196287758291425","0.182847251927247","0.236977302492405","0.231027673058914","0.0538329251133461","0.0444906879865633","NS","NS"
"azelate..C9.DC.","2.85749603161896e-05","0.291990956565381","6.12578533160651e-05","0.350337513757049","0.174312829688305","0.0352026955286056","OK_nc","NS"
"eicosapentaenoate..EPA..20.5n3.","0.000367807422777114","0.001066299996811","0.000684656615512406","0.00202090655820186","-0.148389412915965","-0.109028335936736","OK_sd","C: Status"
"methylsuccinate","0.188091010430912","0.157099852604875","0.228300090478308","0.201674770151534","-0.0548346564293201","-0.0472550351388676","NS","NS"
"ethylmalonate","0.134151958745206","0.665822142101651","0.167473972416968","0.715376600817055","0.062402649666186","0.0144316711704504","NS","NS"
"carnitine","3.25252917667293e-09","0.0198729316463178","1.02168566961694e-08","0.0311044616425066","0.246535920463692","0.0777017193733296","OK_sd","OK_sd"
"benzoate","0.143449191798517","0.0477494758028402","0.178587663550997","0.0677782831218139","-0.0585578543262633","-0.0660796449816003","NS","OK_nc"
"X3.phenylpropionate..hydrocinnamate.","3.65699766087015e-47","7.65162464596635e-34","1.6541819419336e-45","1.9967797393416e-32","-0.600836127179345","-0.389146838835351","OK_sd","C: Status"
"phenylacetate","0.00557814093810665","0.109399605815051","0.00882227586517887","0.146681231797992","-0.115430715514097","-0.0534589017471988","OK_nc","NS"
"hippurate","1.54739513728059e-15","1.07390536970334e-07","8.36579761470025e-15","3.3890455504359e-07","-0.332128939612394","-0.17617883546428","OK_sd","C: Status"
"xanthurenate","0.000891813547822681","0.00343800103991415","0.0015686563347782","0.00602760647437145","0.138401051528364","0.0975313226935238","OK_sd","C: Status"
"suberate..C8.DC.","5.37827748318215e-06","0.0454347983349569","1.26050475728466e-05","0.0651056191557936","0.189495138997458","0.0667795890902766","OK_sd","OK_sd"
"X3.methyl.2.oxovalerate","4.32292563960461e-30","9.039088337276e-28","5.92546474034693e-29","1.5725695991902e-26","0.474756949872902","0.353157821644668","OK_sd","OK_sd"
"methionine.sulfoxide","0.000503995890012962","5.51682228507247e-07","0.000919250568209125","1.572757949757e-06","0.14490940990498","0.166167770361189","C: GLYCATHB","OK_sd"
"X3.methylhistidine","0.110411965014159","0.0251575044468592","0.140158125841173","0.0385748401518508","0.066502220600923","0.0747151997172779","NS","OK_nc"
"X5.hydroxylysine","1.18879296338468e-18","3.62004128345957e-10","7.98609926392578e-18","1.50686994529283e-09","0.367230068152472","0.207232267251003","OK_sd","C: Status"
"X4.guanidinobutanoate","0.0146714609099871","0.00567328388985799","0.0216169082028801","0.00973280181863122","0.101661252685277","0.0922372655321519","AD","AD"
"glucuronate","2.13514733589904e-12","3.47285386523683e-09","8.99812091557451e-12","1.31638622768893e-08","0.292650303125054","0.195503637540874","OK_sd","C: Status"
"glycerol.3.phosphate","1.8720615049303e-09","2.30524956789402e-10","6.07748196696273e-09","9.86821344994379e-10","-0.2502938604872","-0.209491636274184","OK_sd","OK_sd"
"imidazole.lactate","1.33102319915933e-13","3.98496526931782e-15","6.33753853073409e-13","2.84610414234962e-14","-0.308382696104829","-0.25804543466598","OK_sd","OK_sd"
"kynurenine","2.86659703144188e-08","1.11173260119299e-05","8.27210675541008e-08","2.76243250361864e-05","0.231168319812856","0.146053325708015","OK_sd","C: Status"
"glycerophosphorylcholine..GPC.","1.04944169617137e-56","7.02101373067496e-44","8.9005773856534e-55","3.17583854417531e-42","-0.661009490390907","-0.44032075663458","OK_sd","C: Status"
"N.acetylglutamate","7.6451400051334e-10","4.02291822458022e-07","2.55528447954828e-09","1.15658898956681e-06","0.256275296610906","0.168145738566899","OK_sd","C: Status"
"tartarate","1.05627908092842e-06","1.77996369842182e-05","2.66425783052019e-06","4.3209494432172e-05","-0.203310924661699","-0.142653071934217","OK_sd","C: Status"
"xanthosine","4.51604430430372e-14","1.19493756136958e-08","2.22672639858952e-13","4.3011413017998e-08","0.312047990457496","0.188776446941216","OK_sd","C: Status"
"ribitol","9.80739426480482e-36","3.44287452137921e-40","1.95715206137355e-34","1.22946861197673e-38","0.519794326610732","0.422517047614372","OK_sd","OK_sd"
"X2.isopropylmalate","2.94980441539253e-09","3.16743333429462e-06","9.33073331395727e-09","8.29769697806525e-06","0.247184440159582","0.154772327362892","OK_sd","C: Status"
"glycodeoxycholate","1.62345857024213e-13","4.07464737329606e-11","7.64942111048115e-13","1.90010188507311e-10","0.299772439070996","0.217939797891434","OK_sd","C: Status"
"theophylline","0.74696965895141","0.0582254873240935","0.782731912893486","0.081455655978139","-0.0134452029808745","-0.063228298965144","NS","OK_nc"
"quinate","0.275430812310026","0.0570844753716694","0.32360139593481","0.080024414338177","-0.0454369111933342","-0.0635170521597315","NS","OK_nc"
"theobromine","0.000744722179891239","8.78287951454282e-05","0.00132797371631066","0.000196672731043475","-0.140491369476726","-0.130499463171797","C: GLYCATHB","OK_sd"
"gentisate","8.20490892208025e-07","1.94472674779336e-06","2.07338201252568e-06","5.21540355090036e-06","-0.205094353825398","-0.15803385082911","OK_sd","C: Status"
"paraxanthine","0.630813215136638","0.0282147373504601","0.675330744205745","0.0429230925836035","-0.0200230456106218","-0.0732279978604467","NS","OK_nc"
"indolelactate","2.94851837699368e-05","0.000336591000106978","6.30100698831563e-05","0.000694154995661352","0.174017521612498","0.119383745425281","OK_sd","C: Status"
"X3.indoxyl.sulfate","1.89182332771881e-07","0.00132410526669637","5.10378579664897e-07","0.00247835978883721","0.217016693591815","0.106983940069148","OK_sd","C: Status"
"glycylvaline","0.309760906549576","0.563317259694414","0.360555740975164","0.621986591867632","-0.0423159101568608","0.0193105822602149","NS","NS"
"gamma.glutamylphenylalanine","8.55088352646881e-19","5.40564239074756e-13","5.80177447270909e-18","3.14826468851693e-12","0.368764512075784","0.237631487537753","OK_sd","C: Status"
"X4.methyl.2.oxopentanoate","5.47413085260191e-19","5.48296841382133e-19","3.75171493281858e-18","5.16693620663579e-18","0.370831668606435","0.29101715138271","OK_sd","OK_sd"
"X1.5.anhydroglucitol..1.5.AG.","1.11781217183763e-20","3.88158324528425e-64","8.61858589308903e-20","3.51153897590049e-62","-0.388411184648612","-0.522795881899479","C: GLYCATHB","OK_sd"
"X2.arachidonoylglycerol..20.4.","0.152768438735954","0.00201153558978243","0.189148514018877","0.0036443975905671","-0.0595537952878095","-0.102934867006049","NS","OK_nc"
"X1.stearoyl.2.arachidonoyl.GPI..18.0.20.4.","0.0123069383451624","0.731074887027795","0.0182718986153013","0.773844478702588","0.10427849288655","0.0114849042905446","OK_nc","NS"
"sphingosine.1.phosphate","0.00557033767305842","0.0256630941964203","0.00882227586517887","0.0392171383159261","0.115477038349517","0.0744588557097136","AD","AD"
"X1.stearoyl.2.oleoyl.GPS..18.0.18.1.","0.818467524957578","0.150633998960838","0.842686214998053","0.194676511037959","0.00946143913468944","0.0480023882924186","NS","NS"
"X1.stearoyl.GPI..18.0.","8.05126111976978e-11","1.18108951044807e-11","2.90573439881053e-10","5.78605944288096e-11","-0.270751182679892","-0.223770707647933","OK_sd","OK_sd"
"X1.2.dipalmitoyl.GPC..16.0.16.0.","1.39056948907141e-11","1.61076870817656e-06","5.3760763437889e-11","4.37162627399117e-06","-0.281550193687356","-0.159276141588728","OK_sd","C: Status"
"docosahexaenoate..DHA..22.6n3.","0.00370921151361977","0.0695872094746251","0.00604249702758947","0.0964554067998634","-0.120885229384891","-0.0605823517762523","OK_sd","C: Status"
"X1.myristoyl.2.palmitoyl.GPC..14.0.16.0.","0.0446643586498909","0.131940706700526","0.0605489857021997","0.173323851880555","0.0836416697066027","0.0503105549117926","OK_nc","NS"
"alpha.hydroxyisocaproate","1.4614033237115e-08","8.65281961317975e-10","4.32996574296181e-08","3.48423626560383e-09","0.236026427177608","0.202795405714507","OK_sd","OK_sd"
"maleate","1.34324950955951e-17","1.27118655007909e-10","8.56372596027269e-17","5.69306979688888e-10","0.355736214613696","0.212433200220335","OK_sd","C: Status"
"isovalerate..i5.0.","0.0227732705657538","0.00170116883110648","0.0327365764382712","0.0031407974201517","0.0948633765872809","0.104574153026201","C: GLYCATHB","OK_sd"
"X4.acetylphenol.sulfate","9.90377359107108e-12","1.5216901054584e-08","3.90680836136147e-11","5.40558500813364e-08","-0.282540344294474","-0.187431624626481","OK_sd","C: Status"
"X2.hydroxyoctanoate","0.00785243422878114","0.0112489972389035","0.0120358429345388","0.0185028960644753","-0.110740528427745","-0.0845558606149971","AD","AD"
"X3.hydroxyoctanoate","1.4949186852123e-13","1.09799731119799e-12","7.09302327214366e-13","6.08156061753336e-12","0.307739966763366","0.234524717025554","OK_sd","C: Status"
"phenyllactate..PLA.","0.444218735666305","0.172244367106685","0.496953688622568","0.218444491741842","0.0318759011239078","0.0455913778112832","NS","NS"
"palmitoylcarnitine..C16.","0.0114726767265277","0.578253332550015","0.0170893768582854","0.633836649652965","0.105309175974661","-0.0185761603183473","OK_nc","NS"
"hexanoylcarnitine..C6.","1.16856201112546e-11","0.000393973258261129","4.57549203231509e-11","0.000800331903383761","0.28259824783875","0.118018599925162","OK_sd","OK_sd"
"theanine","3.75530296796032e-06","0.00650669423070294","9.00343838784834e-06","0.0111344061425774","-0.145876399094389","-0.0907429653673037","OK_sd","C: Status"
"N.acetylaspartate..NAA.","0.00395321386219194","0.0686612112863613","0.00641687943898859","0.0952691858032641","-0.120051418347317","-0.0607841088377176","OK_sd","C: Status"
"dehydroepiandrosterone.sulfate..DHEA.S.","0.292992319026357","0.265409169787478","0.343046226849669","0.323594109076018","-0.0438098215991801","-0.0372035058926915","NS","NS"
"acetylcarnitine..C2.","3.8463284172605e-05","0.0390008882491693","8.04232305427195e-05","0.0571535694968928","0.171481346373211","0.0688965973553949","OK_sd","OK_sd"
"cysteine.s.sulfate","0.000167029094297932","3.35886625051586e-11","0.00032013909740437","1.57171775929311e-10","0.156808588253687","0.218860260984341","C: GLYCATHB","OK_sd"
"X1.palmitoylglycerol..16.0.","0.814270794671","0.734001174610132","0.839639413653911","0.776336394346024","-0.00979148933706231","-0.0113549880467461","NS","NS"
"tartronate..hydroxymalonate.","9.18220821438882e-16","8.3831793256245e-12","5.04463827810754e-15","4.18234350914428e-11","-0.334804083357942","-0.225356481295605","OK_sd","C: Status"
"oxalate..ethanedioate.","4.32570436624685e-12","1.97512691716525e-17","1.7787820681809e-11","1.59538525392455e-16","-0.288515990063752","-0.278260205002156","OK_sd","OK_sd"
"erythritol","1.72812599364483e-12","1.92490531610108e-11","7.30550458995649e-12","9.19752293644071e-11","0.293877858263704","0.221490287675047","OK_sd","C: Status"
"X2.3.dihydroxypyridine","0.563176076193415","0.943338584841457","0.610895232129868","0.949636839488025","0.023833098823979","-0.00237508652313056","NS","NS"
"saccharin","0.00993657273539388","0.0672265153626825","0.0148993692839","0.0934696530196313","0.100972200508393","0.0611011558893727","OK_sd","C: Status"
"X3.hydroxymyristate","1.09705367048462e-10","7.54897638506545e-10","3.92797316846339e-10","3.06705417800414e-09","0.26880562359222","0.203496924001101","OK_sd","C: Status"
"iminodiacetate..IDA.","0.00254718989279638","0.0228594048102854","0.00421015430514579","0.0352502412813151","0.0397623638542915","0.0759397279795418","OK_sd","C: Status"
"X1.oleoylglycerol..18.1.","0.0464828548030703","0.036728444604392","0.0627010278009607","0.0542334051448966","0.0829410368208637","0.0697154361233211","AD","AD"
"X3.methyl.2.oxobutyrate","9.67160496052588e-36","5.3665933688706e-28","1.95715206137355e-34","9.58219368625974e-27","0.519840649446152","0.354585298116783","OK_sd","C: Status"
"X2.oleoylglycerol..18.1.","0.693306770487394","0.766622651783824","0.733866838963646","0.805814824531874","0.0164330258655133","0.00991776427545701","NS","NS"
"homoarginine","3.07077575659714e-09","4.75532400498236e-08","9.69079698070306e-09","1.5511958352791e-07","0.246929664564768","0.180955847103858","OK_sd","C: Status"
"homocitrulline","5.32204830654668e-11","3.36766106496649e-08","1.98407130549007e-10","1.12708914203535e-07","0.273333680754599","0.182941346748829","OK_sd","C: Status"
"X2.linoleoylglycerol..18.2.","3.57799024555309e-11","7.99332201854599e-10","1.34870354533765e-10","3.23789193407967e-09","-0.275788791031899","-0.203203231275164","OK_sd","C: Status"
"X3.hydroxydecanoate","1.72066516841905e-10","2.84289402178839e-10","5.98703239370423e-10","1.20556474611464e-09","0.265950978859416","0.208445309745086","OK_sd","C: Status"
"EDTA","0.00259938703719151","0.025339708274643","0.00429120220130035","0.0387666111935632","0.0396812988923052","0.0746223100485381","OK_sd","C: Status"
"N.acetylglycine","8.04726796835194e-41","2.38457409793705e-31","2.18402852661072e-39","5.30470008344356e-30","-0.557304242592689","-0.374913246152181","OK_sd","C: Status"
"ribonate","3.01272123982246e-19","1.12384895783589e-21","2.12930350127035e-18","1.26038267420107e-20","0.373582086959543","0.311634715057407","OK_sd","OK_sd"
